cvegeo,ids,area_km2,densidad_pob,ids_norm,bajo_desarrollo_norm,grado_ids,grado_ids_num,grado_ids_norm,poblacion_ids,pob_nbi,prop_nbi,prop_nbi_norm
9.003E+11,0.897,0.111914678,8.01503446,0.87452916,0.12547084,Alto,4,0.75,2792,1402,0.502148997,0.46743295
9.003E+11,0.9257,0.181201167,5.108686731,0.911806728,0.088193272,Alto,4,0.75,4125,1661,0.402666667,0.361013538
9.003E+11,0.9337,0.149527503,6.244336201,0.922197688,0.077802312,Alto,4,0.75,3578,1356,0.378982672,0.335678015
090030001129A,0.9401,0.137088423,6.85761771,0.930510456,0.069489544,Muy alto,5,1,3417,1252,0.366403278,0.322221437
9.003E+11,0.9158,0.086964503,10.5307334,0.898947915,0.101052085,Alto,4,0.75,1949,901,0.462288353,0.424792752
9.003E+11,0.9239,0.143919499,6.41956096,0.909468762,0.090531238,Alto,4,0.75,2725,1121,0.411376147,0.370330346
9.003E+11,0.9323,0.166701647,5.592626205,0.92037927,0.07962073,Alto,4,0.75,3701,1442,0.389624426,0.347061838
9.003E+11,0.8948,0.134807121,6.637631576,0.871671646,0.128328354,Alto,4,0.75,2899,1597,0.550879614,0.51956164
9.003E+11,0.9354,0.138250102,6.765998628,0.924405767,0.075594233,Alto,4,0.75,2440,958,0.392622951,0.350269455
9.003E+11,0.9346,0.142957617,6.537601986,0.923366671,0.076633329,Alto,4,0.75,2391,974,0.407360937,0.366035148
090030001136A,0.9487,0.116124731,8.169663692,0.941680738,0.058319262,Muy alto,5,1,2217,703,0.317095174,0.26947499
9.003E+11,0.9313,0.129130287,7.212095778,0.9190804,0.0809196,Alto,4,0.75,2422,994,0.410404624,0.369291077
9.003E+11,0.7142,0.097070462,7.357541969,0.637095727,0.362904273,Bajo,2,0.25,3582,3075,0.858458961,0.84858905
9.003E+11,0.7698,0.094435805,8.15156918,0.709312898,0.290687102,Bajo,2,0.25,2773,2143,0.772809232,0.756966811
9.003E+11,0.7832,0.107533914,7.283283656,0.726717756,0.273282244,Bajo,2,0.25,3169,2351,0.741874408,0.723874846
9.003E+11,0.9352,0.751692918,1.244125064,0.924145993,0.075854007,Alto,4,0.75,4149,1399,0.337189684,0.290970727
9.003E+11,0.7928,0.330409816,2.39944445,0.739186907,0.260813093,Medio,3,0.5,6691,4652,0.695262293,0.674012384
090030001143A,0.9505,0.534573016,1.778054583,0.944018704,0.055981296,Muy alto,5,1,2809,839,0.298682805,0.249778694
9.003E+11,0.9664,0.360185427,2.683062467,0.964670736,0.035329264,Muy alto,5,1,2583,636,0.246225319,0.193663254
9.003E+11,0.9446,0.088420555,10.68303635,0.936355371,0.063644629,Muy alto,5,1,2407,801,0.332779393,0.286252899
9.003E+11,0.9123,0.283448745,3.218571318,0.89440187,0.10559813,Alto,4,0.75,2788,1306,0.468436155,0.431369251
9.003E+11,0.9076,0.160904504,5.640612761,0.888297181,0.111702819,Alto,4,0.75,3806,1914,0.502890173,0.46822581
9.003E+11,0.9209,0.142716072,6.452671979,0.905572152,0.094427848,Alto,4,0.75,4717,2028,0.42993428,0.390182571
9.003E+11,0.8882,0.197070524,4.507015975,0.863099104,0.136900896,Alto,4,0.75,5172,3047,0.589133797,0.560483357
090030001150A,0.923,0.269348015,3.426793398,0.908299779,0.091700221,Alto,4,0.75,4476,1835,0.409964254,0.368819999
9.003E+11,0.9117,0.180620837,5.047590392,0.893622548,0.106377452,Alto,4,0.75,5833,2778,0.476255786,0.439734159
9.003E+11,0.9681,0.363017581,2.666812989,0.966878815,0.033121185,Muy alto,5,1,5276,1129,0.21398787,0.159177828
9.003E+11,0.5744,0.090988871,6.312859985,0.455513703,0.544486297,Muy bajo,1,0,22,22,1,1
9.003E+11,0.9657,0.042085527,22.94613075,0.963761527,0.036238473,Muy alto,5,1,1427,359,0.251576734,0.199387832
9.003E+11,0.9501,0.060953525,15.58728561,0.943499156,0.056500844,Muy alto,5,1,1635,499,0.305198777,0.256749036
9.003E+11,0.9466,0.069158082,13.68748194,0.938953111,0.061046889,Muy alto,5,1,1613,513,0.318040918,0.270486683
9.003E+11,0.9514,0.076691464,12.40555272,0.945187687,0.054812313,Muy alto,5,1,1986,634,0.319234642,0.271763648
9.003E+11,0.9606,0.034992391,27.45168267,0.957137291,0.042862709,Muy alto,5,1,371,96,0.258760108,0.207072115
9.003E+11,0.9292,0.089535933,10.37795629,0.916352773,0.083647227,Alto,4,0.75,1837,825,0.449101796,0.410686673
9.003E+11,0.9453,0.152102258,6.214897884,0.93726458,0.06273542,Muy alto,5,1,1128,472,0.418439716,0.37788647
9.003E+11,0.9593,0.070548275,13.59778104,0.95544876,0.04455124,Muy alto,5,1,2423,660,0.2723896,0.221652016
9.003E+11,0.9469,0.117227446,8.077459972,0.939342772,0.060657228,Muy alto,5,1,2729,830,0.304140711,0.25561719
9.003E+11,0.9349,0.319292029,2.928040524,0.923756332,0.076243668,Alto,4,0.75,2456,870,0.354234528,0.309204138
9.003E+11,0.8935,0.358965059,2.4891002,0.869983115,0.130016885,Alto,4,0.75,3108,1390,0.447232947,0.408687505
9.003E+11,0.8573,0.300966214,2.848492491,0.822964021,0.177035979,Medio,3,0.5,3209,1832,0.57089436,0.540972051
9.003E+11,0.8787,0.355879837,2.469091835,0.850759839,0.149240161,Alto,4,0.75,3873,1732,0.447198554,0.408650714
090030001168A,0.9527,0.32708425,2.912705217,0.946876218,0.053123782,Muy alto,5,1,1474,424,0.287652646,0.237979382
9.003E+11,0.9644,0.111733237,8.63127234,0.962072996,0.037927004,Muy alto,5,1,1486,387,0.260430686,0.208859186
9.003E+11,0.9326,0.474713185,1.964554661,0.920768931,0.079231069,Alto,4,0.75,4900,1830,0.373469388,0.32978028
9.003E+11,0.9269,0.232662735,3.983878206,0.913365372,0.086634628,Alto,4,0.75,2945,1032,0.350424448,0.305128375
9.003E+11,0.9798,0.062704283,15.62572696,0.982075594,0.017924406,Muy alto,5,1,621,101,0.162640902,0.104250344
9.003E+11,0.9207,0.159205105,5.783106021,0.905312378,0.094687622,Alto,4,0.75,3488,1460,0.418577982,0.378034377
090030001175A,0.9052,0.197028295,4.594263992,0.885179893,0.114820107,Alto,4,0.75,3595,1850,0.514603616,0.480756052
9.003E+11,0.886,0.123785594,7.157537233,0.86024159,0.13975841,Alto,4,0.75,2861,1635,0.571478504,0.541596928
9.003E+11,0.8687,0.170690347,5.089332911,0.837771139,0.162228861,Alto,4,0.75,1749,1038,0.59348199,0.565134757
9.003E+11,0.96,0.142221773,6.750021337,0.956357969,0.043642031,Muy alto,5,1,2978,819,0.27501679,0.224462405
9.003E+11,0.9729,0.064574785,15.06625227,0.973113391,0.026886609,Muy alto,5,1,744,141,0.189516129,0.132999629
090040001002A,0.7589,0.18987775,3.996782136,0.695155215,0.304844785,Bajo,2,0.25,4714,3795,0.805048791,0.791454492
9.004E+11,0.9101,1.591919037,0.571699929,0.891544356,0.108455644,Alto,4,0.75,3790,1109,0.292612137,0.243284708
9.004E+11,0.8289,0.282698633,2.932097662,0.786076114,0.213923886,Medio,3,0.5,6384,4148,0.649749373,0.625325767
9.004E+11,0.7456,0.12056856,6.184033393,0.677880244,0.322119756,Bajo,2,0.25,2784,2350,0.844109195,0.833238649
9.004E+11,0.7843,0.755747657,1.03778026,0.728146513,0.271853487,Medio,3,0.5,11617,8769,0.754842042,0.737746736
9.004E+11,0.8782,0.730973609,1.201411363,0.850110404,0.149889596,Alto,4,0.75,6897,3373,0.489053212,0.453423972
9.004E+11,0.818,1.115424067,0.733353372,0.771918431,0.228081569,Medio,3,0.5,6306,4070,0.645417063,0.620691356
9.004E+11,0.8148,1.110681656,0.733603544,0.767762047,0.232237953,Medio,3,0.5,6021,3881,0.644577313,0.619793049
9.004E+11,0.7359,0.987094087,0.745521637,0.665281205,0.334718795,Bajo,2,0.25,7643,6375,0.834096559,0.822527813
9.004E+11,0.8384,2.001810332,0.418820898,0.798415379,0.201584621,Medio,3,0.5,8118,4703,0.579329884,0.5499958
9.004E+11,0.844,0.940460898,0.897432315,0.805689051,0.194310949,Medio,3,0.5,5483,2890,0.527083713,0.494106409
9.004E+11,0.8168,1.574606397,0.518732809,0.770359787,0.229640213,Medio,3,0.5,9594,5642,0.588075881,0.55935167
9.004E+11,0.7355,0.88693447,0.829260814,0.664761657,0.335238343,Bajo,2,0.25,7356,5901,0.802202284,0.788409493
9.004E+11,0.8304,0.384217482,2.161275943,0.788024419,0.211975581,Medio,3,0.5,4827,2934,0.607830951,0.580484297
9.004E+11,0.6878,1.380211612,0.498329382,0.602805559,0.397194441,Muy bajo,1,0,8825,7973,0.903456091,0.89672391
9.004E+11,0.6996,1.24173359,0.563405875,0.618132225,0.381867775,Muy bajo,1,0,7738,6847,0.884853967,0.876824627
9.004E+11,0.7246,1.204408255,0.601623243,0.650603975,0.349396025,Bajo,2,0.25,4204,3470,0.825404377,0.81322951
090040001027A,0.788,0.217358099,3.625353747,0.732952331,0.267047669,Medio,3,0.5,4509,3367,0.746728765,0.729067705
9.004E+11,0.8281,0.724322747,1.143274878,0.785037018,0.214962982,Medio,3,0.5,10436,6855,0.656860866,0.632933157
9.004E+11,0.8576,0.316547671,2.709228589,0.823353682,0.176646318,Medio,3,0.5,4158,2431,0.584656085,0.555693406
9.004E+11,0.6517,0.702281265,0.927975773,0.555916353,0.444083647,Muy bajo,1,0,2929,2696,0.920450666,0.914903547
090040001034A,0.7482,0.110654801,6.761568335,0.681257306,0.318742694,Bajo,2,0.25,3446,2915,0.845908299,0.835163208
9.004E+11,0.8451,0.791096047,1.068264724,0.807117808,0.192882192,Medio,3,0.5,6284,3998,0.636218969,0.610851862
9.004E+11,0.9739,3.153455617,0.308835804,0.974412261,0.025587739,Muy alto,5,1,11926,2083,0.174660406,0.11710799
9.004E+11,0.7913,2.525162348,0.31336599,0.737238602,0.262761398,Medio,3,0.5,12878,8539,0.6630688,0.63957398
9.004E+11,0.6856,0.110023298,6.231407437,0.599948045,0.400051955,Muy bajo,1,0,598,557,0.931438127,0.926657184
9.004E+11,0.7651,0.96127567,0.795921528,0.703208209,0.296791791,Bajo,2,0.25,4192,3260,0.777671756,0.762168407
090040001041A,0.8492,0.296921735,2.860012922,0.812443174,0.187556826,Medio,3,0.5,3099,1754,0.565989029,0.535724662
9.004E+11,0.6308,#N/D,#N/D,0.52876997,0.47123003,Muy bajo,1,0,726,662,0.91184573,0.905698574
9.004E+11,0.7541,2.008154584,0.3755189,0.688920639,0.311079361,Bajo,2,0.25,9489,7728,0.814416693,0.801475635
9.004E+11,0.7034,3.2883524,0.213906514,0.623067931,0.376932069,Muy bajo,1,0,14982,12936,0.863436123,0.853913278
9.004E+11,0.7093,0.322380125,2.20019767,0.630731264,0.369268736,Bajo,2,0.25,1411,1170,0.82919915,0.817288899
9.00401E+11,0.7246,#N/D,#N/D,0.650603975,0.349396025,Bajo,2,0.25,486,413,0.849794239,0.83932012
9.00401E+11,0.6453,#N/D,#N/D,0.547603585,0.452396415,Muy bajo,1,0,1220,1095,0.897540984,0.890396332
9.00401E+11,0.5692,#N/D,#N/D,0.448759579,0.551240421,Muy bajo,1,0,80,77,0.9625,0.959885057
9.00401E+11,0.6439,#N/D,#N/D,0.545785167,0.454214833,Muy bajo,1,0,101,87,0.861386139,0.851720344
9.00401E+11,0.6456,#N/D,#N/D,0.547993246,0.452006754,Muy bajo,1,0,131,125,0.954198473,0.95100465
9.00401E+11,0.6278,#N/D,#N/D,0.52487336,0.47512664,Muy bajo,1,0,80,78,0.975,0.973256705
9.00401E+11,0.7282,#N/D,#N/D,0.655279906,0.344720094,Bajo,2,0.25,24,21,0.875,0.866283525
9.00401E+11,0.6367,#N/D,#N/D,0.536433303,0.463566697,Muy bajo,1,0,29,29,1,1
9.00401E+11,0.5124,#N/D,#N/D,0.374983764,0.625016236,Muy bajo,1,0,815,797,0.97791411,0.976374022
9.00401E+11,0.9788,#N/D,#N/D,0.980776724,0.019223276,Muy alto,5,1,37,12,0.324324324,0.277208243
9.00401E+11,0.6475,#N/D,#N/D,0.550461099,0.449538901,Muy bajo,1,0,437,431,0.986270023,0.985312607
9.00401E+11,0.5735,#N/D,#N/D,0.45434472,0.54565528,Muy bajo,1,0,512,507,0.990234375,0.9895534
9.00401E+11,0.5712,#N/D,#N/D,0.451357319,0.548642681,Muy bajo,1,0,173,171,0.988439306,0.987633158
9.00401E+11,0.4476,#N/D,#N/D,0.290816989,0.709183011,Muy bajo,1,0,28,28,1,1
9.005E+11,0.6911,0.20475205,3.375301983,0.60709183,0.39290817,Muy bajo,1,0,4341,3891,0.896337249,0.889108659
9.005E+11,0.7231,0.259202573,2.78970996,0.64865567,0.35134433,Bajo,2,0.25,5605,4821,0.860124888,0.850371145
9.005E+11,0.7497,0.551216169,1.360083471,0.683205611,0.316794389,Bajo,2,0.25,9985,8195,0.820731097,0.808230353
9.005E+11,0.7392,0.347821551,2.125227718,0.669567476,0.330432524,Bajo,2,0.25,3386,2891,0.853809805,0.8436157
9.005E+11,0.7236,0.201024258,3.599565586,0.649305105,0.350694895,Bajo,2,0.25,4324,3796,0.877890842,0.86937595
9.005E+11,0.716,0.527842537,1.356465138,0.639433693,0.360566307,Bajo,2,0.25,5202,4572,0.878892734,0.870447706
9.005E+11,0.7538,0.194499965,3.875579113,0.688530978,0.311469022,Bajo,2,0.25,4713,3902,0.827922767,0.815923511
090050001014A,0.7189,0.227727373,3.156844922,0.643200416,0.356799584,Bajo,2,0.25,4442,3950,0.889239081,0.881515523
9.005E+11,0.7252,0.339221177,2.137838226,0.651383297,0.348616703,Bajo,2,0.25,7900,6770,0.856962025,0.84698773
9.005E+11,0.7824,0.225870087,3.463938099,0.72567866,0.27432134,Bajo,2,0.25,4459,3462,0.776407266,0.760815742
9.005E+11,0.7893,0.186754257,4.22640969,0.734640862,0.265359138,Medio,3,0.5,4385,3379,0.770581528,0.754583765
9.005E+11,0.7977,0.293956275,2.713668899,0.74555137,0.25444863,Medio,3,0.5,5473,4145,0.757354285,0.740434162
9.005E+11,0.747,0.230631209,3.238937183,0.679698662,0.320301338,Bajo,2,0.25,6286,5231,0.83216672,0.820463403
9.005E+11,0.8131,0.131026781,6.205601586,0.765553968,0.234446032,Medio,3,0.5,2967,2197,0.740478598,0.722381703
9.005E+11,0.7164,0.260533079,2.749746803,0.639953241,0.360046759,Bajo,2,0.25,7364,6507,0.883623031,0.875507855
9.005E+11,0.7313,0.204858272,3.569785062,0.659306403,0.340693597,Bajo,2,0.25,4713,4052,0.859749629,0.849969718
9.005E+11,0.7316,0.197795671,3.69876649,0.659696064,0.340303936,Bajo,2,0.25,4009,3384,0.844100773,0.833229639
9.005E+11,0.8972,0.161788771,5.545502282,0.874788934,0.125211066,Alto,4,0.75,3117,1611,0.516843118,0.483151719
9.005E+11,0.9565,0.086370813,11.07434291,0.951811924,0.048188076,Muy alto,5,1,2738,778,0.284149014,0.234231436
9.005E+11,0.9613,0.086235665,11.14736001,0.9580465,0.0419535,Muy alto,5,1,2706,721,0.266444937,0.215292822
9.005E+11,0.9502,0.116434248,8.160829133,0.943629043,0.056370957,Muy alto,5,1,2147,673,0.313460643,0.265587017
9.005E+11,0.8684,0.135953153,6.387494381,0.837381478,0.162618522,Alto,4,0.75,3608,2035,0.56402439,0.533623026
9.005E+11,0.7904,0.119940557,6.589931027,0.736069619,0.263930381,Medio,3,0.5,1618,1201,0.742274413,0.724302744
9.005E+11,0.7171,0.30724446,2.333972106,0.64086245,0.35913755,Bajo,2,0.25,5584,4989,0.893445559,0.886015326
9.005E+11,0.6981,0.146964571,4.750124449,0.61618392,0.38381608,Muy bajo,1,0,4563,4184,0.916940609,0.911148728
9.005E+11,0.895,0.400658101,2.233824795,0.87193142,0.12806858,Alto,4,0.75,11651,6179,0.530340743,0.497590558
9.005E+11,0.8329,0.374920612,2.22153697,0.791271594,0.208728406,Medio,3,0.5,3042,2021,0.664365549,0.640961154
9.005E+11,0.7611,0.323332418,2.353924188,0.698012729,0.301987271,Bajo,2,0.25,6201,5038,0.812449605,0.799371378
090050001039A,0.9544,0.535261868,1.783052479,0.949084297,0.050915703,Muy alto,5,1,5637,1574,0.279226539,0.228965708
9.005E+11,0.8047,0.263100327,3.058529077,0.75464346,0.24535654,Medio,3,0.5,5788,4181,0.7223566,0.702996026
9.005E+11,0.7619,0.5238335,1.454469789,0.699051825,0.300948175,Bajo,2,0.25,5113,3943,0.771171524,0.755214902
9.005E+11,0.8343,0.21458652,3.887942265,0.793090012,0.206909988,Medio,3,0.5,3611,2468,0.683467184,0.66139478
9.005E+11,0.8297,0.242104993,3.427025564,0.78711521,0.21288479,Medio,3,0.5,4264,2966,0.695590994,0.674364006
9.005E+11,0.8082,0.225440244,3.584985479,0.759189505,0.240810495,Medio,3,0.5,4942,3545,0.717320923,0.697609202
9.005E+11,0.8178,0.213426901,3.831756894,0.771658657,0.228341343,Medio,3,0.5,4037,2891,0.716125836,0.696330779
9.005E+11,0.844,0.253420042,3.33043904,0.805689051,0.194310949,Medio,3,0.5,4937,3215,0.651205185,0.626883095
9.005E+11,0.9523,0.57498149,1.65622723,0.94635667,0.05364333,Muy alto,5,1,4258,1304,0.306247064,0.257870423
9.005E+11,0.9548,0.10507766,9.086612729,0.949603845,0.050396155,Muy alto,5,1,2439,683,0.2800328,0.229828191
9.005E+11,0.9473,0.144575438,6.552288645,0.93986232,0.06013768,Muy alto,5,1,2888,878,0.30401662,0.255484446
9.005E+11,0.9499,0.248545786,3.821831033,0.943239382,0.056760618,Muy alto,5,1,781,247,0.316261204,0.268582866
9.005E+11,0.9658,0.908962998,1.0625295,0.963891414,0.036108586,Muy alto,5,1,1119,250,0.223413762,0.169261005
9.005E+11,0.8309,0.214396999,3.87552066,0.788673854,0.211326146,Medio,3,0.5,2550,1604,0.629019608,0.603150477
9.005E+11,0.792,0.2577967,3.072188281,0.738147811,0.261852189,Medio,3,0.5,3471,2628,0.75713051,0.740194783
9.005E+11,0.8508,0.237817852,3.57752789,0.814521366,0.185478634,Medio,3,0.5,3078,1903,0.618258609,0.591639095
9.005E+11,0.805,0.201434413,3.996338013,0.755033121,0.244966879,Medio,3,0.5,4565,3396,0.743921139,0.726064299
090050001060A,0.8892,0.193138496,4.603950119,0.864397974,0.135602026,Alto,4,0.75,1730,883,0.510404624,0.476264257
9.005E+11,0.9758,0.034644839,28.16581104,0.976880114,0.023119886,Muy alto,5,1,649,120,0.184899846,0.128061444
9.005E+11,0.9874,0.051054101,19.34026809,0.991947006,0.008052994,Muy alto,5,1,606,74,0.122112211,0.060895515
9.005E+11,0.9019,0.211945012,4.25534902,0.880893623,0.119106377,Alto,4,0.75,2571,1159,0.450797355,0.412500466
9.005E+11,0.7315,0.199787547,3.661389368,0.659566177,0.340433823,Bajo,2,0.25,5437,4703,0.86499908,0.855585223
9.005E+11,0.7205,0.222335437,3.240599025,0.645278608,0.354721392,Bajo,2,0.25,5739,4976,0.867050009,0.857779166
9.005E+11,0.7432,0.32825804,2.264072493,0.674762956,0.325237044,Bajo,2,0.25,7734,6518,0.842772175,0.831808395
9.005E+11,0.9341,0.327478505,2.852400957,0.922717236,0.077282764,Alto,4,0.75,3041,1108,0.364353831,0.320029079
9.005E+11,0.9322,0.386147474,2.414103584,0.920249383,0.079750617,Alto,4,0.75,2784,1098,0.394396552,0.352166733
9.005E+11,0.9356,0.270212809,3.462456144,0.924665541,0.075334459,Alto,4,0.75,2166,807,0.372576177,0.328824784
9.005E+11,0.9742,0.413730298,2.354674056,0.974801922,0.025198078,Muy alto,5,1,141,29,0.205673759,0.15028396
9.005E+11,0.7623,0.262615224,2.902725849,0.699571373,0.300428627,Bajo,2,0.25,2574,1901,0.738539239,0.720307109
9.005E+11,0.7621,0.233685972,3.261214154,0.699311599,0.300688401,Bajo,2,0.25,2098,1598,0.761677788,0.745059151
090050001078A,0.8553,0.257774619,3.318014794,0.820366281,0.179633719,Medio,3,0.5,2354,1400,0.59473237,0.566472329
9.005E+11,0.8387,0.128176807,6.543305453,0.79880504,0.20119496,Medio,3,0.5,2696,1805,0.669510386,0.64646475
9.005E+11,0.596,1.234651733,0.482727221,0.483569295,0.516430705,Muy bajo,1,0,1546,1468,0.949547219,0.946029055
9.005E+11,0.7273,0.150653997,4.827618342,0.654110923,0.345889077,Bajo,2,0.25,4356,3730,0.856290174,0.84626903
9.005E+11,0.7509,0.165743932,4.530482613,0.684764255,0.315235745,Bajo,2,0.25,3807,3141,0.825059102,0.812860158
9.005E+11,0.7792,0.232600629,3.349947955,0.721522276,0.278477724,Bajo,2,0.25,4476,3458,0.77256479,0.756705323
9.005E+11,0.7503,0.38447056,1.95151483,0.683984933,0.316015067,Bajo,2,0.25,7791,6361,0.816454884,0.803655952
090050001085A,0.7442,0.272060675,2.735419221,0.676061826,0.323938174,Bajo,2,0.25,4341,3602,0.829762727,0.817891776
9.005E+11,0.75,0.234279754,3.20130095,0.683595272,0.316404728,Bajo,2,0.25,5563,4598,0.826532447,0.814436242
9.005E+11,0.9201,0.087197012,10.55196704,0.904533056,0.095466944,Alto,4,0.75,1835,858,0.467574932,0.430447973
9.005E+11,0.9165,0.377320582,2.428969006,0.899857124,0.100142876,Alto,4,0.75,755,308,0.40794702,0.366662099
9.005E+11,0.9404,0.051765445,18.16655892,0.930900117,0.069099883,Muy alto,5,1,1477,563,0.381178064,0.338026496
9.005E+11,0.9097,0.088772781,10.24751043,0.891024808,0.108975192,Alto,4,0.75,1847,922,0.499187872,0.464265341
9.005E+11,0.9433,0.096343844,9.79097327,0.93466684,0.06533316,Muy alto,5,1,1883,666,0.353690919,0.308622623
090050001092A,0.9335,0.245421077,3.803666792,0.921937914,0.078062086,Alto,4,0.75,2757,940,0.340950308,0.294993587
9.005E+11,0.9081,0.233848318,3.883286435,0.888946616,0.111053384,Alto,4,0.75,2455,967,0.39389002,0.35162488
9.005E+11,0.9601,0.23004032,4.173616175,0.956487856,0.043512144,Muy alto,5,1,1722,437,0.253774681,0.201739045
9.005E+11,0.9666,0.284810407,3.39383666,0.96493051,0.03506949,Muy alto,5,1,1156,248,0.214532872,0.159760835
9.005E+11,0.9386,0.309701586,3.030659327,0.928562151,0.071437849,Muy alto,5,1,1729,620,0.35858878,0.31386202
9.005E+11,0.7853,0.178306176,4.404222088,0.729445383,0.270554617,Medio,3,0.5,2956,2223,0.75202977,0.734738359
9.005E+11,0.8048,0.271961941,2.959237594,0.754773347,0.245226653,Medio,3,0.5,2670,1905,0.713483146,0.69350381
9.005E+11,0.7037,0.148041455,4.753398281,0.623457592,0.376542408,Muy bajo,1,0,5655,4826,0.853404067,0.843181669
9.005E+11,0.7709,0.273285981,2.820854541,0.710741655,0.289258345,Bajo,2,0.25,4604,3704,0.804517811,0.790886486
9.005E+11,0.7663,0.341152786,2.246207655,0.704766853,0.295233147,Bajo,2,0.25,7828,6202,0.792284108,0.777799705
090050001103A,0.7713,0.300879633,2.563483585,0.711261203,0.288738797,Bajo,2,0.25,4193,3262,0.777963272,0.762480251
9.005E+11,0.7604,0.266820729,2.849853549,0.69710352,0.30289648,Bajo,2,0.25,6171,4980,0.807000486,0.793542282
9.005E+11,0.7463,0.162495065,4.592754858,0.678789453,0.321210547,Bajo,2,0.25,3914,3265,0.834184977,0.822622397
9.005E+11,0.9546,0.102135836,9.346376697,0.949344071,0.050655929,Muy alto,5,1,2289,731,0.319353429,0.271890718
9.005E+11,0.9082,0.263679882,3.444327998,0.889076503,0.110923497,Alto,4,0.75,2746,1140,0.415149308,0.374366616
9.005E+11,0.931,0.212113874,4.389151836,0.918690739,0.081309261,Alto,4,0.75,2308,807,0.34965338,0.304303539
090050001110A,0.9535,0.234052033,4.073880435,0.947915314,0.052084686,Muy alto,5,1,2933,870,0.296624616,0.247576984
9.005E+11,0.9483,0.253591254,3.739482285,0.94116119,0.05883881,Muy alto,5,1,2015,613,0.304218362,0.255700256
9.005E+11,0.9259,0.268365916,3.450140069,0.912066502,0.087933498,Alto,4,0.75,1593,616,0.386691777,0.34392469
9.005E+11,0.7833,0.205963656,3.803098155,0.726847643,0.273152357,Bajo,2,0.25,6071,4485,0.73875803,0.720541157
9.005E+11,0.7812,0.202311415,3.861373807,0.724120016,0.275879984,Bajo,2,0.25,4328,3366,0.777726433,0.762226896
9.005E+11,0.7067,0.158061237,4.471051938,0.627354202,0.372645798,Muy bajo,1,0,3637,3182,0.874896893,0.866173228
9.005E+11,0.6373,0.172202926,3.700866274,0.537212625,0.462787375,Muy bajo,1,0,5724,5338,0.93256464,0.927862251
9.005E+11,0.787,0.304370224,2.585666853,0.731653461,0.268346539,Medio,3,0.5,6758,5138,0.760284108,0.743568287
9.005E+11,0.7607,0.256216645,2.968971822,0.697493181,0.302506819,Bajo,2,0.25,6184,5029,0.813227684,0.800203714
9.005E+11,0.7899,0.310279621,2.545768224,0.735420184,0.264579816,Medio,3,0.5,4665,3473,0.744480171,0.726662314
9.005E+11,0.7533,0.165755802,4.544637306,0.687881543,0.312118457,Bajo,2,0.25,3348,2757,0.823476703,0.811167415
9.005E+11,0.7421,0.172059463,4.313043799,0.673334199,0.326665801,Bajo,2,0.25,3635,3039,0.836038514,0.824605185
9.005E+11,0.7364,0.168775061,4.363203864,0.66593064,0.33406936,Bajo,2,0.25,3818,3179,0.832634887,0.820964217
9.005E+11,0.8538,0.298836293,2.85708269,0.818417976,0.181582024,Medio,3,0.5,2704,1652,0.610946746,0.583817362
9.005E+11,0.7855,0.20030751,3.921470547,0.729705157,0.270294843,Medio,3,0.5,58,39,0.672413793,0.649570617
9.005E+11,0.6977,1.128047382,0.618502388,0.615664372,0.384335628,Muy bajo,1,0,1102,778,0.705989111,0.685487202
9.005E+11,0.9257,0.321275546,2.881327291,0.911806728,0.088193272,Alto,4,0.75,2255,926,0.410643016,0.369546092
