folio_ageb,entidad,alcaldia,localidad,pob,pob_nbi,ids_ccevj,ids_csj,ids_caej,ids_ctelj,ids_cbdj,ids_rei,ids_cassi,ids_casi,idsm,e_idsm
0901100260965,09,011,0026,4444,3935,0.5360,0.7830,0.9995,0.8518,0.8450,0.8891,0.3897,0.5973,0.7063,Muy bajo
090110026097A,09,011,0026,4773,4103,0.5646,0.6949,1.0000,0.8634,0.8542,0.9032,0.4446,0.6404,0.7286,Bajo
0901100261164,09,011,0026,2196,2062,0.4289,0.6231,0.9973,0.7418,0.8237,0.8689,0.3306,0.4699,0.6177,Muy bajo
0901100261501,09,011,0026,136,135,0.2849,0.2206,1.0000,0.8401,0.8949,0.8472,0.2721,0.6434,0.5696,Muy bajo
0901100691198,09,011,0069,221,207,0.4555,0.4872,1.0000,0.6561,0.8153,0.8844,0.3982,0.6102,0.6553,Muy bajo
0901100711179,09,011,0071,301,300,0.2712,0.1224,1.0000,0.6296,0.7834,0.8075,0.2558,0.4839,0.5172,Muy bajo
0901100720471,09,011,0072,110,110,0.2578,0.0606,0.9818,0.7182,0.7198,0.8474,0.2182,0.4102,0.4974,Muy bajo
0901100761198,09,011,0076,118,118,0.3559,0.3686,1.0000,0.5254,0.5448,0.8365,0.2288,0.5672,0.5392,Muy bajo
0901100811198,09,011,0081,65,42,0.5984,0.7538,1.0000,0.8077,0.7598,0.9207,0.5846,0.7674,0.7527,Bajo
0901100861198,09,011,0086,103,96,0.4265,0.4353,0.9903,0.5583,0.7905,0.8544,0.3301,0.5864,0.6167,Muy bajo
0901100871198,09,011,0087,90,90,0.2985,0.0296,0.9111,0.5333,0.6786,0.8120,0.2111,0.4971,0.4963,Muy bajo
0901100890471,09,011,0089,15,15,0.2278,0.1111,0.9333,0.6333,0.7674,0.7384,0.4000,0.5320,0.5057,Muy bajo
0901100941107,09,011,0094,18,18,0.2250,0.2778,1.0000,0.6667,0.4875,0.9144,0.5000,0.6833,0.5784,Muy bajo
0901100951107,09,011,0095,,,,,,,,,,,,Sin información
0901101031198,09,011,0103,145,140,0.4636,0.5644,1.0000,0.7483,0.7836,0.9139,0.2552,0.4804,0.6302,Muy bajo
0901101041198,09,011,0104,829,815,0.3753,0.1263,0.9952,0.5356,0.6990,0.8247,0.2726,0.4629,0.5369,Muy bajo
0901101081179,09,011,0108,81,74,0.3832,0.3354,1.0000,0.7284,0.5819,0.8889,0.4691,0.7299,0.6276,Muy bajo
0901101101107,09,011,0110,2935,2931,0.1780,0.1217,0.9908,0.5970,0.5908,0.7731,0.2242,0.5071,0.4487,Muy bajo
0901101111198,09,011,0111,24,24,0.3509,0.3264,1.0000,0.7708,0.7820,0.7556,0.2083,0.2633,0.4798,Muy bajo
0901101131198,09,011,0113,238,235,0.3507,0.4244,0.9874,0.6954,0.7542,0.8280,0.3403,0.5762,0.5762,Muy bajo
0901101160471,09,011,0116,,,,,,,,,,,,Sin información
0901101190838,09,011,0119,178,173,0.4250,0.0384,1.0000,0.7865,0.6510,0.8434,0.3258,0.5021,0.5713,Muy bajo
0901101221179,09,011,0122,,,,,,,,,,,,Sin información
0901101260471,09,011,0126,69,69,0.1671,0.2271,0.7971,0.7536,0.3790,0.7494,0.0870,0.4217,0.3945,Muy bajo
0901101280838,09,011,0128,101,94,0.4223,0.0363,1.0000,0.7426,0.7022,0.8542,0.3366,0.5850,0.5900,Muy bajo
0901101290471,09,011,0129,23,16,0.7736,0.2464,1.0000,0.9565,0.9763,0.9674,0.6087,0.6374,0.8635,Alto
0901101331179,09,011,0133,20,20,0.1797,0.0500,1.0000,0.6000,0.5574,0.6365,0.0000,0.2970,0.3362,Muy bajo
0901101340471,09,011,0134,29,29,0.1935,0.0690,0.8621,0.4828,0.5448,0.4745,0.0690,0.3876,0.3283,Muy bajo
0901101361179,09,011,0136,358,353,0.2845,0.3836,0.9860,0.6425,0.7706,0.8177,0.2291,0.5416,0.5307,Muy bajo
0901101371179,09,011,0137,76,76,0.1453,0.1645,0.9079,0.4408,0.6921,0.7153,0.1974,0.3971,0.4147,Muy bajo
0901101400471,09,011,0140,1431,1414,0.2500,0.0614,0.7631,0.6553,0.5938,0.8266,0.2711,0.4453,0.4846,Muy bajo
0901101410471,09,011,0141,383,372,0.2812,0.1606,0.8930,0.6971,0.7395,0.8546,0.3760,0.6010,0.5667,Muy bajo
0901101420471,09,011,0142,276,260,0.4432,0.6697,1.0000,0.6612,0.7813,0.8407,0.4312,0.6344,0.6508,Muy bajo
0901101430471,09,011,0143,,,,,,,,,,,,Sin información
0901101450471,09,011,0145,240,235,0.2970,0.0250,0.9708,0.6323,0.7113,0.7574,0.2750,0.5005,0.4962,Muy bajo
0901101460471,09,011,0146,53,53,0.1899,0.0189,1.0000,0.8302,0.7566,0.8697,0.1321,0.5306,0.4896,Muy bajo
0901101480471,09,011,0148,268,262,0.2400,0.0361,0.9739,0.7183,0.7872,0.8306,0.2836,0.4080,0.5019,Muy bajo
0901101490838,09,011,0149,152,150,0.2834,0.0735,0.9934,0.6579,0.5567,0.7828,0.3618,0.4922,0.5044,Muy bajo
0901101500838,09,011,0150,26,26,0.2106,0.2051,0.7692,0.6923,0.5494,0.7038,0.2692,0.5738,0.4607,Muy bajo
0901101520471,09,011,0152,13,13,0.1003,0.0000,1.0000,0.4615,0.3302,0.6788,0.0000,0.2538,0.2963,Muy bajo
0901101530471,09,011,0153,23,20,0.3386,0.1594,0.6522,0.7174,0.6783,0.8790,0.4348,0.6643,0.5932,Muy bajo
0901101540471,09,011,0154,144,142,0.2540,0.0498,1.0000,0.5295,0.7027,0.7885,0.2986,0.5438,0.5022,Muy bajo
0901101550471,09,011,0155,30,30,0.1932,0.1000,0.6000,0.5250,0.9346,0.8126,0.0000,0.0440,0.3997,Muy bajo
0901101560471,09,011,0156,13,13,0.1750,0.0000,1.0000,0.6538,0.6855,0.8274,0.2308,0.4338,0.4521,Muy bajo
0901101570471,09,011,0157,,,,,,,,,,,,Sin información
0901101580471,09,011,0158,,,,,,,,,,,,Sin información
0901101590471,09,011,0159,260,251,0.3566,0.0673,1.0000,0.7635,0.8014,0.8525,0.2808,0.4140,0.5484,Muy bajo
0901101601198,09,011,0160,124,123,0.4166,0.3965,0.9919,0.7540,0.7739,0.8725,0.3306,0.5010,0.6025,Muy bajo
0901101610838,09,011,0161,31,28,0.4943,0.1828,0.8710,0.6613,0.7390,0.7964,0.4194,0.6110,0.6275,Muy bajo
0901101620471,09,011,0162,90,90,0.2642,0.0630,0.9111,0.8833,0.8427,0.8197,0.2667,0.4867,0.5199,Muy bajo
0901101631179,09,011,0163,70,68,0.4826,0.4881,1.0000,0.7500,0.8805,0.8610,0.6000,0.7037,0.7018,Muy bajo
0901200010017,09,012,0001,1597,248,0.9639,0.9992,1.0000,0.9911,0.9944,0.9739,0.5661,0.8216,0.9758,Muy alto
0901200010021,09,012,0001,623,99,0.9575,0.9968,1.0000,0.9892,0.9974,0.9924,0.4960,0.8630,0.9827,Muy alto
0901200010040,09,012,0001,1087,300,0.8888,0.9914,1.0000,0.9736,0.9735,0.9718,0.5097,0.7131,0.9319,Alto
0901200010074,09,012,0001,1659,158,0.9753,1.0000,1.0000,0.9926,0.9958,0.9886,0.5576,0.8734,0.9877,Muy alto
0901200010089,09,012,0001,,,,,,,,,,,,Sin información
0901200010093,09,012,0001,1723,247,0.9794,0.9994,0.9994,0.9911,0.9864,0.9936,0.6558,0.7843,0.9811,Muy alto
0901200010106,09,012,0001,297,96,0.8831,0.9978,1.0000,0.9301,0.9302,0.9944,0.7710,0.8192,0.9531,Muy alto
0901200010125,09,012,0001,3307,2696,0.5890,0.9447,0.9997,0.8893,0.8642,0.9107,0.5443,0.6361,0.7619,Bajo
090120001013A,09,012,0001,3235,2515,0.6010,0.9555,0.9994,0.9026,0.8830,0.9218,0.6056,0.7030,0.7910,Medio
0901200010144,09,012,0001,2131,1133,0.7557,0.9666,1.0000,0.9530,0.9491,0.9565,0.6025,0.7309,0.8771,Alto
0901200010159,09,012,0001,3187,2391,0.6178,0.9547,1.0000,0.8715,0.8645,0.9233,0.5852,0.6501,0.7818,Bajo
0901200010163,09,012,0001,3209,2427,0.6246,0.9189,0.9997,0.9244,0.9164,0.9176,0.6061,0.6789,0.7996,Medio
0901200010178,09,012,0001,2775,1508,0.7564,0.9517,1.0000,0.9340,0.9070,0.9280,0.6040,0.7146,0.8509,Medio
0901200010182,09,012,0001,5894,4565,0.6169,0.9295,0.9997,0.8870,0.8768,0.9044,0.5261,0.6316,0.7691,Bajo
0901200010197,09,012,0001,1967,364,0.9825,0.9997,1.0000,0.9776,0.9868,0.9888,0.6934,0.7761,0.9781,Muy alto
090120001020A,09,012,0001,1636,369,0.9771,0.9966,1.0000,0.9734,0.9813,0.9860,0.6461,0.7333,0.9690,Muy alto
0901200010214,09,012,0001,1792,381,0.9572,0.9966,0.9994,0.9766,0.9874,0.9820,0.7020,0.7677,0.9688,Muy alto
0901200010229,09,012,0001,1812,389,0.9655,0.9982,1.0000,0.9770,0.9831,0.9872,0.6325,0.7336,0.9675,Muy alto
0901200010233,09,012,0001,3688,845,0.9611,0.9995,1.0000,0.9816,0.9887,0.9823,0.6204,0.7331,0.9655,Muy alto
0901200010248,09,012,0001,550,178,0.8845,1.0000,1.0000,0.9805,0.9957,0.9898,0.5982,0.6951,0.9436,Muy alto
0901200010267,09,012,0001,1850,321,0.9719,0.9984,1.0000,0.9909,0.9855,0.9891,0.7195,0.8118,0.9779,Muy alto
0901200010303,09,012,0001,5299,4219,0.5837,0.8625,0.9958,0.8759,0.8643,0.9022,0.5695,0.6401,0.7575,Bajo
0901200010318,09,012,0001,3568,2818,0.5916,0.8892,0.9994,0.9051,0.9123,0.9173,0.5902,0.6860,0.7822,Bajo
0901200010322,09,012,0001,4788,3924,0.5594,0.8070,0.9979,0.8834,0.8765,0.8955,0.5178,0.6241,0.7410,Bajo
0901200010337,09,012,0001,3954,3144,0.5942,0.8098,1.0000,0.8895,0.8693,0.8868,0.5369,0.6612,0.7628,Bajo
0901200010341,09,012,0001,2832,1350,0.8119,0.9253,1.0000,0.9620,0.9613,0.9535,0.5862,0.7053,0.8871,Alto
0901200010360,09,012,0001,4363,2378,0.7453,0.9621,0.9998,0.9351,0.9195,0.9520,0.6626,0.7415,0.8670,Alto
0901200010375,09,012,0001,1807,889,0.7855,0.9779,1.0000,0.9537,0.9439,0.9645,0.6381,0.7313,0.8904,Alto
090120001038A,09,012,0001,406,106,0.9103,1.0000,1.0000,0.9661,0.9651,0.9794,0.6256,0.8036,0.9475,Muy alto
0901200010394,09,012,0001,1271,724,0.7662,0.9782,0.9961,0.9555,0.9480,0.9544,0.5641,0.6736,0.8733,Alto
0901200010407,09,012,0001,722,332,0.8419,0.9910,1.0000,0.9377,0.9411,0.9719,0.5222,0.6078,0.8882,Alto
0901200010411,09,012,0001,978,273,0.9166,0.9963,1.0000,0.9716,0.9786,0.9741,0.6513,0.7419,0.9453,Muy alto
0901200010426,09,012,0001,2068,1110,0.7962,0.9861,1.0000,0.9508,0.9240,0.9514,0.6214,0.6877,0.8741,Alto
0901200010430,09,012,0001,2614,1324,0.7913,0.9689,1.0000,0.9531,0.9316,0.9498,0.6393,0.7093,0.8791,Alto
0901200010445,09,012,0001,2668,1455,0.7411,0.9483,1.0000,0.9287,0.9154,0.9488,0.6316,0.7156,0.8572,Medio
090120001045A,09,012,0001,3568,1737,0.8126,0.9585,1.0000,0.9431,0.9355,0.9533,0.5860,0.6731,0.8773,Alto
0901200010464,09,012,0001,1334,455,0.8898,0.9906,1.0000,0.9738,0.9769,0.9651,0.5960,0.7752,0.9378,Alto
0901200010479,09,012,0001,660,157,0.9863,0.9990,1.0000,0.9871,0.9903,0.9782,0.6364,0.7053,0.9714,Muy alto
0901200010483,09,012,0001,3296,741,0.9682,0.9995,1.0000,0.9803,0.9852,0.9881,0.6939,0.7529,0.9691,Muy alto
0901200010498,09,012,0001,2826,817,0.9214,0.9985,0.9993,0.9827,0.9851,0.9787,0.6815,0.7491,0.9496,Muy alto
0901200010500,09,012,0001,7198,5735,0.5920,0.8355,0.9996,0.8746,0.8593,0.8836,0.5446,0.6463,0.7474,Bajo
0901200010515,09,012,0001,4281,3227,0.6413,0.8260,1.0000,0.8708,0.8673,0.9100,0.5536,0.6435,0.7768,Bajo
090120001052A,09,012,0001,3199,2093,0.6917,0.9071,1.0000,0.9194,0.9293,0.9321,0.6174,0.6865,0.8237,Medio
0901200010534,09,012,0001,1826,414,0.9388,0.9970,0.9989,0.9797,0.9801,0.9804,0.6720,0.7627,0.9605,Muy alto
0901200010549,09,012,0001,2703,830,0.8940,0.9834,1.0000,0.9727,0.9682,0.9703,0.6219,0.7403,0.9287,Alto
0901200010553,09,012,0001,3956,1811,0.8250,0.9742,1.0000,0.9386,0.9425,0.9566,0.6337,0.7021,0.8888,Alto
0901200010568,09,012,0001,3611,1619,0.8309,0.9852,1.0000,0.9515,0.9555,0.9538,0.6209,0.6862,0.8987,Alto
0901200010572,09,012,0001,3257,809,0.9767,0.9989,1.0000,0.9625,0.9557,0.9821,0.6914,0.7370,0.9636,Muy alto
0901200010587,09,012,0001,2761,736,0.9813,0.9934,1.0000,0.9518,0.9484,0.9809,0.6816,0.7120,0.9593,Muy alto
0901200010591,09,012,0001,919,201,0.9594,1.0000,1.0000,0.9875,0.9934,0.9828,0.6670,0.7644,0.9721,Muy alto
0901200010604,09,012,0001,4602,3881,0.5613,0.6955,1.0000,0.8491,0.8441,0.8821,0.5571,0.6301,0.7312,Bajo
0901200010619,09,012,0001,3389,2859,0.5515,0.7653,0.9985,0.9009,0.9038,0.9139,0.5736,0.6782,0.7609,Bajo
0901200010623,09,012,0001,3246,2498,0.6048,0.8825,1.0000,0.8906,0.9117,0.9239,0.5548,0.6269,0.7767,Bajo
0901200010638,09,012,0001,3068,1944,0.6963,0.9031,0.9984,0.9262,0.9153,0.9322,0.6372,0.7043,0.8361,Medio
0901200010642,09,012,0001,2494,1603,0.6877,0.9302,1.0000,0.9324,0.9250,0.9314,0.5954,0.6857,0.8290,Medio
0901200010657,09,012,0001,1768,900,0.7629,0.9478,1.0000,0.9733,0.9554,0.9530,0.5854,0.7068,0.8738,Alto
0901200010661,09,012,0001,1001,391,0.8432,0.9853,1.0000,0.9875,0.9794,0.9594,0.6114,0.7318,0.9187,Alto
0901200010676,09,012,0001,3355,2322,0.6610,0.9450,1.0000,0.9061,0.9103,0.9280,0.6432,0.7247,0.8234,Medio
0901200010680,09,012,0001,1541,817,0.7793,0.9758,1.0000,0.9340,0.9326,0.9425,0.6535,0.7053,0.8751,Alto
0901200010695,09,012,0001,139,80,0.8500,1.0000,1.0000,0.8615,0.8926,0.9345,0.5396,0.6325,0.8698,Alto
0901200010708,09,012,0001,4587,3392,0.6251,0.8914,0.9924,0.8833,0.8720,0.9031,0.5361,0.6312,0.7708,Bajo
0901200010712,09,012,0001,2350,548,0.9832,0.9972,1.0000,0.9600,0.9509,0.9822,0.7183,0.7615,0.9675,Muy alto
0901200010727,09,012,0001,2038,541,0.9864,0.9995,0.9995,0.9618,0.9564,0.9782,0.6678,0.7126,0.9627,Muy alto
0901200010731,09,012,0001,1661,408,0.9692,0.8717,0.9988,0.9687,0.9668,0.9805,0.6460,0.7127,0.9609,Muy alto
0901200010746,09,012,0001,1661,537,0.9828,0.9978,0.9994,0.9576,0.9447,0.9818,0.6279,0.6587,0.9478,Muy alto
0901200010750,09,012,0001,1077,248,0.9898,0.9991,0.9991,0.9610,0.9447,0.9850,0.7019,0.7435,0.9689,Muy alto
0901200010765,09,012,0001,2201,491,0.9835,0.9995,1.0000,0.9609,0.9589,0.9812,0.7047,0.7535,0.9703,Muy alto
090120001077A,09,012,0001,5395,4572,0.5568,0.7549,1.0000,0.8447,0.8344,0.8761,0.5246,0.6244,0.7231,Bajo
0901200010784,09,012,0001,3835,3007,0.5995,0.8136,1.0000,0.8892,0.8742,0.9122,0.5405,0.6596,0.7684,Bajo
0901200010799,09,012,0001,3420,2567,0.6174,0.8221,0.9985,0.8975,0.8943,0.9160,0.5921,0.6865,0.7872,Medio
0901200010801,09,012,0001,3847,2912,0.6233,0.8747,0.9990,0.8765,0.8864,0.8947,0.5477,0.6435,0.7736,Bajo
0901200010816,09,012,0001,3592,3010,0.5553,0.7885,0.9992,0.8670,0.8353,0.8825,0.5253,0.6420,0.7305,Bajo
0901200010820,09,012,0001,3248,2476,0.5805,0.9507,1.0000,0.9079,0.8996,0.9175,0.5816,0.6575,0.7764,Bajo
0901200010835,09,012,0001,2331,1569,0.6605,0.9120,0.9996,0.9137,0.9129,0.9203,0.5907,0.6820,0.8073,Medio
090120001084A,09,012,0001,2298,1323,0.7137,0.9395,0.9996,0.9433,0.9429,0.9453,0.5836,0.7131,0.8466,Medio
0901200010854,09,012,0001,1126,452,0.8337,0.9702,1.0000,0.9811,0.9780,0.9650,0.5409,0.7110,0.9205,Alto
0901200010869,09,012,0001,4585,3323,0.6185,0.8735,1.0000,0.9028,0.8885,0.9095,0.5579,0.6911,0.7838,Bajo
0901200010888,09,012,0001,4559,2915,0.7140,0.9720,1.0000,0.9327,0.9257,0.9418,0.6422,0.7160,0.8466,Medio
0901200010892,09,012,0001,5453,2595,0.7876,0.9389,0.9993,0.9398,0.9407,0.9356,0.6402,0.7490,0.8722,Alto
0901200010905,09,012,0001,4494,3192,0.6292,0.9342,1.0000,0.9049,0.8926,0.9236,0.5975,0.6882,0.7986,Medio
090120001091A,09,012,0001,3935,2811,0.6364,0.9097,0.9992,0.8946,0.8814,0.9204,0.5794,0.6612,0.7897,Medio
0901200010924,09,012,0001,5079,1994,0.8494,0.9843,1.0000,0.9612,0.9497,0.9679,0.7450,0.7798,0.9195,Alto
0901200010939,09,012,0001,3006,1414,0.7761,0.9479,0.9997,0.9594,0.9321,0.9396,0.5935,0.7160,0.8711,Alto
0901200010943,09,012,0001,2214,1157,0.7595,0.9638,1.0000,0.9362,0.9323,0.9603,0.5425,0.6694,0.8619,Alto
0901200010958,09,012,0001,1132,354,0.8906,0.9947,1.0000,0.9777,0.9644,0.9619,0.6025,0.7182,0.9353,Alto
0901200010962,09,012,0001,1755,856,0.7864,0.9949,1.0000,0.9581,0.9552,0.9601,0.6348,0.6934,0.8868,Alto
0901200010977,09,012,0001,218,89,0.8197,0.9755,1.0000,0.9564,0.9363,0.9524,0.6835,0.7350,0.8919,Alto
0901200010981,09,012,0001,2498,1483,0.7214,0.9710,1.0000,0.9374,0.9400,0.9331,0.6289,0.7013,0.8471,Medio
0901200010996,09,012,0001,687,305,0.8751,0.9920,1.0000,0.9287,0.9393,0.9557,0.7060,0.7374,0.9180,Alto
0901200011000,09,012,0001,1750,1073,0.7578,0.9659,1.0000,0.9124,0.9136,0.9314,0.5423,0.6111,0.8303,Medio
0901200011015,09,012,0001,1425,708,0.7667,0.9227,1.0000,0.9423,0.9251,0.9536,0.6589,0.7276,0.8709,Alto
090120001102A,09,012,0001,2911,1052,0.8588,0.9849,1.0000,0.9625,0.9591,0.9699,0.6671,0.7521,0.9211,Alto
0901200011034,09,012,0001,1103,205,0.9703,0.9914,1.0000,0.9866,0.9869,0.9800,0.4995,0.7544,0.9720,Muy alto
0901200011049,09,012,0001,35,4,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.1714,0.9143,0.9912,Muy alto
0901200011053,09,012,0001,1315,245,0.9405,0.9970,0.9992,0.9922,0.9951,0.9842,0.6053,0.8256,0.9743,Muy alto
0901200011068,09,012,0001,1838,619,0.9022,0.9951,1.0000,0.9629,0.9614,0.9672,0.6344,0.7320,0.9337,Alto
0901200011072,09,012,0001,9130,5895,0.6637,0.9041,0.9999,0.9125,0.9052,0.9242,0.5762,0.6945,0.8145,Medio
0901200011087,09,012,0001,1014,260,0.9725,0.9993,1.0000,0.9874,0.9735,0.9883,0.6440,0.7135,0.9657,Muy alto
0901200011091,09,012,0001,920,230,0.9382,0.9984,1.0000,0.9815,0.9720,0.9857,0.6728,0.7614,0.9660,Muy alto
0901200011104,09,012,0001,3033,2207,0.5954,0.8558,1.0000,0.9018,0.8842,0.9224,0.5885,0.6977,0.7782,Bajo
0901200011119,09,012,0001,4820,3685,0.6101,0.8945,0.9956,0.9080,0.8907,0.9144,0.5620,0.6747,0.7793,Bajo
0901200011123,09,012,0001,3884,2747,0.6568,0.9133,1.0000,0.9056,0.8903,0.9230,0.5546,0.6524,0.7958,Medio
0901200011142,09,012,0001,3256,2076,0.7077,0.9321,1.0000,0.9168,0.9119,0.9404,0.6361,0.7031,0.8368,Medio
0901200011157,09,012,0001,5171,3616,0.6184,0.8621,0.9998,0.8933,0.8399,0.9138,0.5349,0.6604,0.7693,Bajo
0901200011161,09,012,0001,5892,4237,0.6465,0.9055,0.9995,0.9144,0.9010,0.9140,0.5886,0.6891,0.8017,Medio
0901200011176,09,012,0001,3223,2514,0.5568,0.8654,1.0000,0.8799,0.8488,0.9116,0.5343,0.6248,0.7486,Bajo
0901200011195,09,012,0001,5242,4264,0.5587,0.7403,1.0000,0.8666,0.8389,0.8998,0.5036,0.6325,0.7336,Bajo
0901200011212,09,012,0001,3546,3403,0.4222,0.3408,1.0000,0.7500,0.7461,0.8532,0.2769,0.5032,0.5927,Muy bajo
0901200011299,09,012,0001,5270,4169,0.5990,0.8065,0.9991,0.8674,0.8794,0.8903,0.5715,0.6402,0.7594,Bajo
0901200011316,09,012,0001,6857,5120,0.6149,0.8602,0.9991,0.8862,0.8738,0.9088,0.5584,0.6454,0.7740,Bajo
0901200011369,09,012,0001,5294,4395,0.5455,0.8300,1.0000,0.8564,0.8460,0.8813,0.5043,0.6250,0.7262,Bajo
0901200011388,09,012,0001,3611,2586,0.6214,0.8908,1.0000,0.8831,0.8820,0.9019,0.5339,0.6974,0.7800,Bajo
0901200011424,09,012,0001,4455,3546,0.6017,0.9051,1.0000,0.8774,0.8740,0.9097,0.5300,0.6342,0.7688,Bajo
0901200011439,09,012,0001,3689,2868,0.6098,0.8075,1.0000,0.9116,0.9019,0.9037,0.5581,0.6499,0.7746,Bajo
0901200011443,09,012,0001,4616,3716,0.5750,0.8421,0.9981,0.8628,0.8604,0.8946,0.5264,0.6519,0.7477,Bajo
0901200011458,09,012,0001,3849,3043,0.5920,0.8114,1.0000,0.8763,0.8777,0.8988,0.5053,0.6581,0.7557,Bajo
0901200011462,09,012,0001,10852,7594,0.6525,0.8879,0.9994,0.8875,0.8881,0.9120,0.5186,0.6865,0.7957,Medio
0901200011477,09,012,0001,6699,5718,0.5369,0.5866,1.0000,0.8783,0.8549,0.8895,0.5214,0.6629,0.7226,Bajo
0901200011481,09,012,0001,5572,4442,0.5804,0.8041,0.9998,0.8526,0.8515,0.8927,0.5007,0.6569,0.7450,Bajo
0901200011496,09,012,0001,8092,7362,0.4675,0.7312,0.9969,0.8050,0.7918,0.8517,0.4606,0.6039,0.6669,Muy bajo
0901200011509,09,012,0001,5311,4907,0.4526,0.6612,0.9996,0.8306,0.7947,0.8599,0.4389,0.6269,0.6625,Muy bajo
0901200011513,09,012,0001,5833,5012,0.5154,0.7806,1.0000,0.8553,0.8349,0.8786,0.4757,0.6487,0.7083,Bajo
0901200011547,09,012,0001,2831,2279,0.5689,0.8567,0.9993,0.8992,0.8781,0.8972,0.5108,0.6627,0.7493,Bajo
0901200011566,09,012,0001,301,216,0.6667,0.9048,1.0000,0.9120,0.9341,0.9306,0.5781,0.6494,0.8114,Medio
0901200011570,09,012,0001,7011,5350,0.6104,0.8119,1.0000,0.8856,0.8840,0.8997,0.5022,0.6460,0.7631,Bajo
0901200011585,09,012,0001,1854,1485,0.5706,0.6326,1.0000,0.8832,0.8883,0.8987,0.5243,0.6384,0.7458,Bajo
090120001159A,09,012,0001,3710,2901,0.5779,0.5477,0.9995,0.8571,0.8394,0.8917,0.4687,0.5985,0.7230,Bajo
0901200011602,09,012,0001,5702,5043,0.4770,0.3206,0.9975,0.7666,0.7871,0.8715,0.3213,0.5036,0.6338,Muy bajo
0901200011617,09,012,0001,6671,5878,0.4760,0.3419,0.9970,0.7479,0.7429,0.8565,0.3245,0.4753,0.6201,Muy bajo
0901200011621,09,012,0001,5783,4662,0.5641,0.4378,1.0000,0.8639,0.8431,0.9043,0.4570,0.5657,0.7172,Bajo
0901200011636,09,012,0001,4240,3266,0.6064,0.5578,0.9995,0.8878,0.8796,0.9113,0.5193,0.6129,0.7546,Bajo
0901200011640,09,012,0001,7373,5725,0.5977,0.6357,0.9976,0.8786,0.8657,0.8964,0.5333,0.6120,0.7480,Bajo
0901200011655,09,012,0001,1380,1279,0.4558,0.1879,1.0000,0.7357,0.7479,0.8584,0.3529,0.5038,0.6112,Muy bajo
090120001173A,09,012,0001,1686,1643,0.3294,0.1759,1.0000,0.8384,0.7675,0.8300,0.3203,0.5822,0.5761,Muy bajo
0901200011744,09,012,0001,3972,3214,0.5418,0.8331,0.9990,0.8892,0.8431,0.8938,0.4738,0.5874,0.7204,Bajo
0901200011759,09,012,0001,,,,,,,,,,,,Sin información
0901200011890,09,012,0001,422,250,0.7470,0.9601,1.0000,0.9603,0.9486,0.9343,0.7180,0.7665,0.8755,Alto
0901200011903,09,012,0001,1212,930,0.6128,0.9834,1.0000,0.9167,0.8894,0.9335,0.6724,0.7281,0.8085,Medio
0901200011918,09,012,0001,2717,572,0.9656,1.0000,1.0000,0.9873,0.9873,0.9856,0.6853,0.7615,0.9706,Muy alto
0901200011922,09,012,0001,1065,218,0.9760,1.0000,1.0000,0.9700,0.9796,0.9928,0.6911,0.7745,0.9734,Muy alto
0901200011937,09,012,0001,1852,506,0.9663,0.9978,1.0000,0.9660,0.9540,0.9708,0.7149,0.7636,0.9597,Muy alto
0901200011941,09,012,0001,1404,570,0.8739,0.9948,1.0000,0.9679,0.9685,0.9649,0.7151,0.7637,0.9309,Alto
0901200011956,09,012,0001,2565,316,0.9831,0.9995,1.0000,0.9978,0.9993,0.9893,0.4351,0.8243,0.9865,Muy alto
0901200011960,09,012,0001,1720,164,0.9866,0.9802,1.0000,0.9953,0.9960,0.9923,0.4448,0.8493,0.9885,Muy alto
0901200011975,09,012,0001,4170,1321,0.9330,0.9964,0.9988,0.9649,0.9575,0.9746,0.6940,0.7408,0.9444,Muy alto
090120001198A,09,012,0001,1526,439,0.9711,0.9977,0.9993,0.9590,0.9553,0.9758,0.7195,0.7428,0.9550,Muy alto
0901200011994,09,012,0001,3145,625,0.9667,0.9984,1.0000,0.9750,0.9821,0.9732,0.8343,0.8464,0.9657,Muy alto
0901200012009,09,012,0001,7607,5720,0.5897,0.8077,0.9987,0.8788,0.8561,0.8905,0.5264,0.6123,0.7508,Bajo
0901200012013,09,012,0001,8294,6853,0.5549,0.8185,0.9983,0.8701,0.8530,0.9051,0.4949,0.6077,0.7349,Bajo
0901200012047,09,012,0001,5773,5138,0.4985,0.6996,0.9990,0.8326,0.7945,0.8656,0.4760,0.6056,0.6835,Muy bajo
0901200012051,09,012,0001,4681,4177,0.5071,0.8108,0.9998,0.8547,0.8150,0.8669,0.4770,0.6319,0.6974,Muy bajo
0901200012066,09,012,0001,3317,1211,0.8526,0.9756,1.0000,0.9467,0.9582,0.9476,0.6394,0.7601,0.9099,Alto
0901200012070,09,012,0001,1886,497,0.8931,0.9878,1.0000,0.9907,0.9897,0.9458,0.7450,0.8129,0.9560,Muy alto
0901200012085,09,012,0001,2483,1040,0.8358,0.9988,1.0000,0.9596,0.9556,0.9735,0.7112,0.7527,0.9144,Alto
0901200012102,09,012,0001,2666,558,0.9348,1.0000,1.0000,0.9889,0.9859,0.9831,0.7382,0.8085,0.9661,Muy alto
0901200012121,09,012,0001,13518,6476,0.7779,0.9377,0.9983,0.9309,0.9328,0.9399,0.5456,0.7032,0.8627,Alto
